المعرف,النوع,"رمز المنتج (SKU)",الاسم,"تم النشر","هل هي مميزة؟","إمكانية العرض في الكاتلوج","وصف قصير",الوصف,"تاريخ بدء سعر التخفيض","تاريخ نهاية سعر التخفيض","حالة الضريبة","فئة الضريبة",متوفر؟,المخزون,"انخفاض كمية المخزون","الطلبات المسبقة مسموحة؟","تباع بشكل فردي؟","الوزن (kg)","الطول (cm)","العرض (cm)","الارتفاع (cm)","السماح بمراجعات الزبائن؟","ملاحظة عملية الشراء","سعر التخفيض","السعر الافتراضي",التصنيفات,الوسوم,"فئة الشحن",الصور,"حدود التنزيل","أيام مدة صلاحية التنزيل",الأب,"منتجات مُجمّعة","منتجات يوصى بها","منتجات تسويقية","رابط خارجي","نص الزر",الموضع,"بيانات ميتا: _wpml_word_count","بيانات ميتا: _checkbox_badge_hot","بيانات ميتا: _wc_facebook_sync_enabled","بيانات ميتا: fb_visibility","بيانات ميتا: fb_product_description","بيانات ميتا: _wc_facebook_product_image_source","بيانات ميتا: _wc_facebook_commerce_enabled","بيانات ميتا: _wpml_media_has_media","بيانات ميتا: _wpb_vc_js_status","بيانات ميتا: _wpml_media_duplicate","بيانات ميتا: _wpml_media_featured","بيانات ميتا: _wpml_location_migration_done","بيانات ميتا: fb_product_group_id","بيانات ميتا: fb_product_item_id","بيانات ميتا: _yoast_wpseo_content_score","بيانات ميتا: _yoast_wpseo_estimated-reading-time-minutes","بيانات ميتا: _yoast_wpseo_wordproof_timestamp","اسم السمة 1","قيمة/قيم السمة 1","عرض السمة 1","سمة عالمية 1","اسم السمة 2","قيمة/قيم السمة 2","عرض السمة 2","سمة عالمية 2","بيانات ميتا: _yoast_wpseo_primary_product_cat","بيانات ميتا: _yoast_wpseo_focuskw","بيانات ميتا: _yoast_wpseo_metadesc","بيانات ميتا: _yoast_wpseo_linkdex","بيانات ميتا: _oembed_12d42a806dc672d81f1b6eda3d16290d","بيانات ميتا: _oembed_time_12d42a806dc672d81f1b6eda3d16290d","بيانات ميتا: _oembed_0224b2a9772e4ceac1f5fcb08e0c57b7","بيانات ميتا: _oembed_time_0224b2a9772e4ceac1f5fcb08e0c57b7","بيانات ميتا: _oembed_277d867882773c77793b32f3037a5db5","بيانات ميتا: _oembed_time_277d867882773c77793b32f3037a5db5","بيانات ميتا: _vi_wad_aliexpress_variation_id","بيانات ميتا: _vi_wad_aliexpress_variation_attr","بيانات ميتا: fb_product_image","بيانات ميتا: fb_product_price"
6051,external,,"خدمة التصميم الداخلي للوحدات السكنية والتجارية",1,0,visible,"خدمة التصميم الداخلي مقدمة من بيتك ستور لتعطي لك ميزة الوصول والتخيل الكامل لوحدتك قبل التشطيب","مع خدمة التصميم الداخلي من بيتك تقدر تصمم بيتك بالكامل ثلاثي الابعاد وتشوف وتتخيل كل جزء ومش هتفوتك اى تفصيلة ف بيتك
\n
\nكل ماعليك فعله هو حساب مساحة الوحدة الصافي ثم يضرب في سعر المتر المربع للتصميم
\n
\nمدة التنفيذ تبدا من 21 يوم عمل حتي 45 يوم عمل حسب حجم الوحدة واتجاه التصميم المطلوب
\n
\n&nbsp;",,,taxable,,1,,,0,0,,,,,1,,99,150,"بنود التشطيب > التصميم الداخلي",,,"https://betak.store/wp-content/uploads/2023/02/WhatsApp-Image-2022-12-28-at-6.15.55-PM.jpeg, https://betak.store/wp-content/uploads/2023/02/1-1.jpg, https://betak.store/wp-content/uploads/2023/02/2-1.jpg, https://betak.store/wp-content/uploads/2023/02/3-3.jpg, https://betak.store/wp-content/uploads/2023/02/4-3.jpg, https://betak.store/wp-content/uploads/2023/02/5-3.jpg, https://betak.store/wp-content/uploads/2023/02/6-2.jpg, https://betak.store/wp-content/uploads/2023/02/7-7.jpg, https://betak.store/wp-content/uploads/2023/02/8-1.jpg, https://betak.store/wp-content/uploads/2023/02/9-1.jpg, https://betak.store/wp-content/uploads/2023/02/10-1.jpg, https://betak.store/wp-content/uploads/2023/02/11-1.jpg, https://betak.store/wp-content/uploads/2023/02/12-1.jpg, https://betak.store/wp-content/uploads/2023/02/13-1.jpg, https://betak.store/wp-content/uploads/2023/02/14-1.jpg, https://betak.store/wp-content/uploads/2023/02/15-1.jpg, https://betak.store/wp-content/uploads/2023/02/16.jpg, https://betak.store/wp-content/uploads/2023/02/17.jpg",,,,,,,,,0,"{""total"":82,""to_translate"":{""en"":82}}",yes,yes,yes,,product,no,1,false,1,1,1,5576374625797820,5576374719131144,60,1,,,,,,,,,,382,,,,,,,,,,,,,
6109,variation,,"طقم انتريه فوتيه ثلاثي - فوتيه ثنائي - فوتيه فردي",1,0,visible,,,,,taxable,parent,backorder,0,,notify,0,,80,80,80,0,,5500,6500,,,,https://betak.store/wp-content/uploads/2023/02/jpg_640x640-56.jpg,,,sofa-00010,,,,,,1,"{""total"":39,""to_translate"":{""en"":39}}",,yes,yes,,product,,1,,1,1,1,,5951580684920236,,,,pa_اللون,%d8%a8%d9%86%d9%8a,,1,pa_مقاس-الوحدة,80,,1,,,,,,,,,,,12000031179009897,14:200844060#130cm,,
6110,variation,1005004965077862-130cm-365458,"طقم انتريه فوتيه ثلاثي - فوتيه ثنائي - فوتيه فردي",1,0,visible,,,,,taxable,parent,1,88,,0,0,,,,,0,,,"5555,24",,,,https://betak.store/wp-content/uploads/2023/02/jpg_640x640-55.jpg,,,sofa-00010,,,,,,2,"{""total"":40,""to_translate"":{""en"":40}}",,yes,yes,,product,,1,,1,1,1,,5799018286863533,,,,pa_اللون,%d8%a8%d9%86%d9%8a,,1,pa_مقاس-الوحدة,180,,1,,,,,,,,,,,12000031179009896,14:365458#130cm,,
6111,variation,1005004965077862-130cm-173,"طقم انتريه فوتيه ثلاثي - فوتيه ثنائي - فوتيه فردي",1,0,visible,,,,,taxable,parent,1,88,,0,0,,,,,0,,,"5555,24",,,,https://betak.store/wp-content/uploads/2023/02/jpg_640x640-54.jpg,,,sofa-00010,,,,,,3,"{""total"":40,""to_translate"":{""en"":40}}",,yes,yes,,product,,1,,1,1,1,,5990136217744513,,,,pa_اللون,%d8%a8%d9%86%d9%8a,,1,pa_مقاس-الوحدة,220,,1,,,,,,,,,,,12000031179009895,14:173#130cm,,
6112,variation,1005004965077862-130cm-193,"طقم انتريه فوتيه ثلاثي - فوتيه ثنائي - فوتيه فردي",1,0,visible,,,,,taxable,parent,1,88,,0,0,,,,,0,,,"5555,24",,,,https://betak.store/wp-content/uploads/2023/02/jpg_640x640-53.jpg,,,sofa-00010,,,,,,4,"{""total"":40,""to_translate"":{""en"":40}}",,yes,yes,,product,,1,,1,1,1,,9297066376977943,,,,pa_اللون,%d8%ac%d9%86%d8%b2%d8%a7%d8%b1%d9%8a,,1,pa_مقاس-الوحدة,80,,1,,,,,,,,,,,12000031179009894,14:193#130cm,,
6113,variation,1005004965077862-130cm,"طقم انتريه فوتيه ثلاثي - فوتيه ثنائي - فوتيه فردي",1,0,visible,,,,,taxable,parent,1,88,,0,0,,,,,0,,,"5555,24",,,,https://betak.store/wp-content/uploads/2023/02/jpg_640x640-52.jpg,,,sofa-00010,,,,,,5,"{""total"":40,""to_translate"":{""en"":40}}",,yes,yes,,product,,1,,1,1,1,,6209218752504017,,,,pa_اللون,%d8%ac%d9%86%d8%b2%d8%a7%d8%b1%d9%8a,,1,pa_مقاس-الوحدة,180,,1,,,,,,,,,,,12000031179009893,14:200004889#130cm,,
6175,variation,,"وحدة حمام خشبية مميزة عبارة عن 2 درج ورف ديكور مصممه لاحواض اوفر كاونتر موديل لايت من بيتك ستور",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,4777,6830,,,,,,,sk-light-80,,,,,,1,"{""total"":28,""to_translate"":{""en"":28}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_خامة-الوحدة,%d9%83%d9%88%d9%86%d8%aa%d8%b1,,1,pa_مقاس-الوحدة,60x46-%d8%b3%d9%85,,1,,,,,,,,,,,,,,
6176,variation,,"وحدة حمام خشبية مميزة عبارة عن 2 درج ورف ديكور مصممه لاحواض اوفر كاونتر موديل لايت من بيتك ستور",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,3037,4338,,,,,,,sk-light-80,,,,,,2,"{""total"":29,""to_translate"":{""en"":29}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_خامة-الوحدة,%d9%85%d9%8a%d9%84%d8%a7%d9%85%d9%8a%d9%86-%d8%a7%d9%85-%d8%af%d9%8a-%d8%a7%d9%81,,1,pa_مقاس-الوحدة,60x46-%d8%b3%d9%85,,1,,,,,,,,,,,,,,
6178,variation,,"وحدة حوض تخزين عبارة عن 2 درج ورف ديكور موديل لاكي من بيتك ستور",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,6200,8892,,,,,,,sk-lucky-60,,,,,,1,"{""total"":24,""to_translate"":{""en"":24}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_خامة-الوحدة,%d9%83%d9%88%d9%86%d8%aa%d8%b1,,1,pa_مقاس-الوحدة,4680%d8%b3%d9%85,,1,,,,,,,,,,,,,,
6179,variation,,"وحدة حوض تخزين عبارة عن 2 درج ورف ديكور موديل لاكي من بيتك ستور",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,5500,7882,,,,,,,sk-lucky-60,,,,,,2,"{""total"":25,""to_translate"":{""en"":25}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_خامة-الوحدة,%d9%83%d9%88%d9%86%d8%aa%d8%b1,,1,pa_مقاس-الوحدة,60x46-%d8%b3%d9%85,,1,,,,,,,,,,,,,,
6180,variation,,"وحدة حوض تخزين عبارة عن 2 درج ورف ديكور موديل لاكي من بيتك ستور",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,3750,5418,,,,,,,sk-lucky-60,,,,,,3,"{""total"":25,""to_translate"":{""en"":25}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_خامة-الوحدة,%d9%85%d9%8a%d9%84%d8%a7%d9%85%d9%8a%d9%86-%d8%a7%d9%85-%d8%af%d9%8a-%d8%a7%d9%81,,1,pa_مقاس-الوحدة,4680%d8%b3%d9%85,,1,,,,,,,,,,,,,,
6181,variation,,"وحدة حوض تخزين عبارة عن 2 درج ورف ديكور موديل لاكي من بيتك ستور",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,3450,4937,,,,,,,sk-lucky-60,,,,,,4,"{""total"":25,""to_translate"":{""en"":25}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_خامة-الوحدة,%d9%85%d9%8a%d9%84%d8%a7%d9%85%d9%8a%d9%86-%d8%a7%d9%85-%d8%af%d9%8a-%d8%a7%d9%81,,1,pa_مقاس-الوحدة,60x46-%d8%b3%d9%85,,1,,,,,,,,,,,,,,
6195,variation,1005004947096285-style-10-ثلاثة-مقعد,"اريكة ثنائية 2 مقعد - style-10, ثلاثة-مقعد",1,0,visible,,,,,taxable,parent,backorder,0,,notify,0,,220,85,80,0,,,12000,,,,https://betak.store/wp-content/uploads/2023/02/jpg_640x640-72.jpg,,,'-2,,,,,,1,"{""total"":12,""to_translate"":{""en"":12}}",,yes,yes,,product,,,,1,1,1,,8859284054144922,,,,pa_اللون,style-10,,1,pa_اكتب,%d8%ab%d9%84%d8%a7%d8%ab%d8%a9-%d9%85%d9%82%d8%b9%d8%af,,1,,,,,,,,,,,12000031114730467,"14:365016#style 10;351:4112",,
6196,variation,1005004947096285-style-10-مقعدين,"اريكة ثنائية 2 مقعد - style-10, مقعدين",1,0,visible,,,,,taxable,parent,backorder,'-1,,notify,0,,180,85,80,0,,,8500,,,,https://betak.store/wp-content/uploads/2023/02/jpg_640x640-72.jpg,,,'-2,,,,,,2,"{""total"":11,""to_translate"":{""en"":11}}",,yes,yes,,product,,,,1,1,1,,5822861167832045,,,,pa_اللون,style-10,,1,pa_اكتب,%d9%85%d9%82%d8%b9%d8%af%d9%8a%d9%86,,1,,,,,,,,,,,12000031114730466,"14:365016#style 10;351:4111",,
6197,variation,1005004947096285-style-10-مقعد-واحد,"اريكة ثنائية 2 مقعد - style-10, مقعد-واحد",1,0,visible,,,,,taxable,parent,1,98,,notify,0,,85,85,85,0,,,5500,,,,https://betak.store/wp-content/uploads/2023/02/jpg_640x640-72.jpg,,,'-2,,,,,,3,"{""total"":12,""to_translate"":{""en"":12}}",,yes,yes,,product,,,,1,1,1,,8840194326023185,,,,pa_اللون,style-10,,1,pa_اكتب,%d9%85%d9%82%d8%b9%d8%af-%d9%88%d8%a7%d8%ad%d8%af,,1,,,,,,,,,,,12000031114730465,"14:365016#style 10;351:4110",,
6198,variation,1005004947096285-style-9-ثلاثة-مقعد,"اريكة ثنائية 2 مقعد - style-9, ثلاثة-مقعد",1,0,visible,,,,,taxable,parent,backorder,0,,notify,0,,220,85,80,0,,,12000,,,,https://betak.store/wp-content/uploads/2023/02/jpg_640x640-71.jpg,,,'-2,,,,,,4,"{""total"":12,""to_translate"":{""en"":12}}",,yes,yes,,product,,,,1,1,1,,6225625434182782,,,,pa_اللون,style-9,,1,pa_اكتب,%d8%ab%d9%84%d8%a7%d8%ab%d8%a9-%d9%85%d9%82%d8%b9%d8%af,,1,,,,,,,,,,,12000031114730464,"14:1254#style 9;351:4112",,
6199,variation,1005004947096285-style-9-مقعدين,"اريكة ثنائية 2 مقعد - style-9, مقعدين",1,0,visible,,,,,taxable,parent,1,98,,notify,0,,180,85,85,0,,,8500,,,,https://betak.store/wp-content/uploads/2023/02/jpg_640x640-71.jpg,,,'-2,,,,,,5,"{""total"":11,""to_translate"":{""en"":11}}",,yes,yes,,product,,,,1,1,1,,5929234197167159,,,,pa_اللون,style-9,,1,pa_اكتب,%d9%85%d9%82%d8%b9%d8%af%d9%8a%d9%86,,1,,,,,,,,,,,12000031114730463,"14:1254#style 9;351:4111",,
6200,variation,1005004947096285-style-9-مقعد-واحد,"اريكة ثنائية 2 مقعد - style-9, مقعد-واحد",1,0,visible,,,,,taxable,parent,1,98,,notify,0,,85,85,85,0,,,5500,,,,https://betak.store/wp-content/uploads/2023/02/jpg_640x640-71.jpg,,,'-2,,,,,,6,"{""total"":12,""to_translate"":{""en"":12}}",,yes,yes,,product,,,,1,1,1,,8886911891381587,,,,pa_اللون,style-9,,1,pa_اكتب,%d9%85%d9%82%d8%b9%d8%af-%d9%88%d8%a7%d8%ad%d8%af,,1,,,,,,,,,,,12000031114730462,"14:1254#style 9;351:4110",,
6201,variation,1005004947096285-style-8-ثلاثة-مقعد,"اريكة ثنائية 2 مقعد - style-8, ثلاثة-مقعد",1,0,visible,,,,,taxable,parent,backorder,'-1,,notify,0,,220,85,85,0,,,12000,,,,https://betak.store/wp-content/uploads/2023/02/jpg_640x640-69.jpg,,,'-2,,,,,,7,"{""total"":12,""to_translate"":{""en"":12}}",,yes,yes,,product,,,,1,1,1,,6029465060435257,,,,pa_اللون,style-8,,1,pa_اكتب,%d8%ab%d9%84%d8%a7%d8%ab%d8%a9-%d9%85%d9%82%d8%b9%d8%af,,1,,,,,,,,,,,12000031114730461,"14:100013777#style 8;351:4112",,
6202,variation,1005004947096285-style-8-مقعدين,"اريكة ثنائية 2 مقعد - style-8, مقعدين",1,0,visible,,,,,taxable,parent,backorder,0,,notify,0,,180,85,80,0,,,8500,,,,https://betak.store/wp-content/uploads/2023/02/jpg_640x640-69.jpg,,,'-2,,,,,,8,"{""total"":11,""to_translate"":{""en"":11}}",,yes,yes,,product,,,,1,1,1,,8845129468862932,,,,pa_اللون,style-8,,1,pa_اكتب,%d9%85%d9%82%d8%b9%d8%af%d9%8a%d9%86,,1,,,,,,,,,,,12000031114730460,"14:100013777#style 8;351:4111",,
6203,variation,1005004947096285-style-8-مقعد-واحد,"اريكة ثنائية 2 مقعد - style-8, مقعد-واحد",1,0,visible,,,,,taxable,parent,backorder,0,,notify,0,,85,85,80,0,,,5500,,,,https://betak.store/wp-content/uploads/2023/02/jpg_640x640-69.jpg,,,'-2,,,,,,9,"{""total"":12,""to_translate"":{""en"":12}}",,yes,yes,,product,,,,1,1,1,,5823110347801797,,,,pa_اللون,style-8,,1,pa_اكتب,%d9%85%d9%82%d8%b9%d8%af-%d9%88%d8%a7%d8%ad%d8%af,,1,,,,,,,,,,,12000031114730459,"14:100013777#style 8;351:4110",,
6204,variation,1005004947096285-style-7-ثلاثة-مقعد,"اريكة ثنائية 2 مقعد - style-7, ثلاثة-مقعد",1,0,visible,,,,,taxable,parent,backorder,0,,notify,0,,220,85,80,0,,,12000,,,,https://betak.store/wp-content/uploads/2023/02/jpg_640x640-66.jpg,,,'-2,,,,,,10,"{""total"":12,""to_translate"":{""en"":12}}",,yes,yes,,product,,,,1,1,1,,5307439886022255,,,,pa_اللون,style-7,,1,pa_اكتب,%d8%ab%d9%84%d8%a7%d8%ab%d8%a9-%d9%85%d9%82%d8%b9%d8%af,,1,,,,,,,,,,,12000031114730458,"14:365458#style 7;351:4112",,
6205,variation,1005004947096285-style-7-مقعدين,"اريكة ثنائية 2 مقعد - style-7, مقعدين",1,0,visible,,,,,taxable,parent,backorder,0,,notify,0,,180,85,80,0,,,8500,,,,https://betak.store/wp-content/uploads/2023/02/jpg_640x640-66.jpg,,,'-2,,,,,,11,"{""total"":11,""to_translate"":{""en"":11}}",,yes,yes,,product,,,,1,1,1,,5615352065237693,,,,pa_اللون,style-7,,1,pa_اكتب,%d9%85%d9%82%d8%b9%d8%af%d9%8a%d9%86,,1,,,,,,,,,,,12000031114730457,"14:365458#style 7;351:4111",,
6206,variation,1005004947096285-style-7-مقعد-واحد,"اريكة ثنائية 2 مقعد - style-7, مقعد-واحد",1,0,visible,,,,,taxable,parent,backorder,0,,notify,0,,85,85,80,0,,,5500,,,,https://betak.store/wp-content/uploads/2023/02/jpg_640x640-66.jpg,,,'-2,,,,,,12,"{""total"":12,""to_translate"":{""en"":12}}",,yes,yes,,product,,,,1,1,1,,5834128170041207,,,,pa_اللون,style-7,,1,pa_اكتب,%d9%85%d9%82%d8%b9%d8%af-%d9%88%d8%a7%d8%ad%d8%af,,1,,,,,,,,,,,12000031114730456,"14:365458#style 7;351:4110",,
6207,variation,1005004947096285-style-6-ثلاثة-مقعد,"اريكة ثنائية 2 مقعد - style-6, ثلاثة-مقعد",1,0,visible,,,,,taxable,parent,backorder,0,,notify,0,,220,85,80,0,,,12000,,,,https://betak.store/wp-content/uploads/2023/02/jpg_640x640-65.jpg,,,'-2,,,,,,13,"{""total"":12,""to_translate"":{""en"":12}}",,yes,yes,,product,,,,1,1,1,,5611799512259525,,,,pa_اللون,style-6,,1,pa_اكتب,%d8%ab%d9%84%d8%a7%d8%ab%d8%a9-%d9%85%d9%82%d8%b9%d8%af,,1,,,,,,,,,,,12000031114730455,"14:173#style 6;351:4112",,
6208,variation,1005004947096285-style-6-مقعدين,"اريكة ثنائية 2 مقعد - style-6, مقعدين",1,0,visible,,,,,taxable,parent,backorder,0,,notify,0,,180,80,80,0,,,8500,,,,https://betak.store/wp-content/uploads/2023/02/jpg_640x640-65.jpg,,,'-2,,,,,,14,"{""total"":11,""to_translate"":{""en"":11}}",,yes,yes,,product,,,,1,1,1,,5622300774546832,,,,pa_اللون,style-6,,1,pa_اكتب,%d9%85%d9%82%d8%b9%d8%af%d9%8a%d9%86,,1,,,,,,,,,,,12000031114730454,"14:173#style 6;351:4111",,
6209,variation,1005004947096285-style-6-مقعد-واحد,"اريكة ثنائية 2 مقعد - style-6, مقعد-واحد",1,0,visible,,,,,taxable,parent,backorder,0,,notify,0,,85,85,80,0,,,5500,,,,https://betak.store/wp-content/uploads/2023/02/jpg_640x640-65.jpg,,,'-2,,,,,,15,"{""total"":12,""to_translate"":{""en"":12}}",,yes,yes,,product,,,,1,1,1,,6036066693128938,,,,pa_اللون,style-6,,1,pa_اكتب,%d9%85%d9%82%d8%b9%d8%af-%d9%88%d8%a7%d8%ad%d8%af,,1,,,,,,,,,,,12000031114730453,"14:173#style 6;351:4110",,
6210,variation,1005004947096285-style-5-ثلاثة-مقعد,"اريكة ثنائية 2 مقعد - style-5, ثلاثة-مقعد",1,0,visible,,,,,taxable,parent,1,98,,0,0,,,,,0,,,"10779,62",,,,https://betak.store/wp-content/uploads/2023/02/jpg_640x640-73.jpg,,,'-2,,,,,,16,"{""total"":12,""to_translate"":{""en"":12}}",,,,,,,,,1,1,1,,8976059852467874,,,,pa_اللون,style-5,,1,pa_اكتب,%d8%ab%d9%84%d8%a7%d8%ab%d8%a9-%d9%85%d9%82%d8%b9%d8%af,,1,,,,,,,,,,,12000031114730452,"14:203372093#style 5;351:4112",,
6211,variation,1005004947096285-style-5-مقعدين,"اريكة ثنائية 2 مقعد - style-5, مقعدين",1,0,visible,,,,,taxable,parent,1,98,,0,0,,,,,0,,,"9649,19",,,,https://betak.store/wp-content/uploads/2023/02/jpg_640x640-73.jpg,,,'-2,,,,,,17,"{""total"":11,""to_translate"":{""en"":11}}",,,,,,,,,1,1,1,,5895171993907794,,,,pa_اللون,style-5,,1,pa_اكتب,%d9%85%d9%82%d8%b9%d8%af%d9%8a%d9%86,,1,,,,,,,,,,,12000031114730451,"14:203372093#style 5;351:4111",,
6212,variation,1005004947096285-style-5-مقعد-واحد,"اريكة ثنائية 2 مقعد - style-5, مقعد-واحد",1,0,visible,,,,,taxable,parent,1,98,,0,0,,,,,0,,,"6771,74",,,,https://betak.store/wp-content/uploads/2023/02/jpg_640x640-73.jpg,,,'-2,,,,,,18,"{""total"":12,""to_translate"":{""en"":12}}",,,,,,,,,1,1,1,,5949511088469890,,,,pa_اللون,style-5,,1,pa_اكتب,%d9%85%d9%82%d8%b9%d8%af-%d9%88%d8%a7%d8%ad%d8%af,,1,,,,,,,,,,,12000031114730450,"14:203372093#style 5;351:4110",,
6213,variation,1005004947096285-style-4-ثلاثة-مقعد,"اريكة ثنائية 2 مقعد - style-4, ثلاثة-مقعد",1,0,visible,,,,,taxable,parent,1,98,,0,0,,,,,0,,,"10779,62",,,,https://betak.store/wp-content/uploads/2023/02/jpg_640x640-70.jpg,,,'-2,,,,,,19,"{""total"":12,""to_translate"":{""en"":12}}",,,,,,,,,1,1,1,,6714381891922122,,,,pa_اللون,style-4,,1,pa_اكتب,%d8%ab%d9%84%d8%a7%d8%ab%d8%a9-%d9%85%d9%82%d8%b9%d8%af,,1,,,,,,,,,,,12000031114730449,"14:10#style 4;351:4112",,
6214,variation,1005004947096285-style-4-مقعدين,"اريكة ثنائية 2 مقعد - style-4, مقعدين",1,0,visible,,,,,taxable,parent,1,98,,0,0,,,,,0,,,"9649,19",,,,https://betak.store/wp-content/uploads/2023/02/jpg_640x640-70.jpg,,,'-2,,,,,,20,"{""total"":11,""to_translate"":{""en"":11}}",,,,,,,,,1,1,1,,5797253383720977,,,,pa_اللون,style-4,,1,pa_اكتب,%d9%85%d9%82%d8%b9%d8%af%d9%8a%d9%86,,1,,,,,,,,,,,12000031114730448,"14:10#style 4;351:4111",,
6215,variation,1005004947096285-style-4-مقعد-واحد,"اريكة ثنائية 2 مقعد - style-4, مقعد-واحد",1,0,visible,,,,,taxable,parent,1,98,,0,0,,,,,0,,,"6771,74",,,,https://betak.store/wp-content/uploads/2023/02/jpg_640x640-70.jpg,,,'-2,,,,,,21,"{""total"":12,""to_translate"":{""en"":12}}",,,,,,,,,1,1,1,,6213007652097279,,,,pa_اللون,style-4,,1,pa_اكتب,%d9%85%d9%82%d8%b9%d8%af-%d9%88%d8%a7%d8%ad%d8%af,,1,,,,,,,,,,,12000031114730447,"14:10#style 4;351:4110",,
6216,variation,1005004947096285-style-3-ثلاثة-مقعد,"اريكة ثنائية 2 مقعد - style-3, ثلاثة-مقعد",1,0,visible,,,,,taxable,parent,1,98,,0,0,,,,,0,,,"10779,62",,,,https://betak.store/wp-content/uploads/2023/02/jpg_640x640-68.jpg,,,'-2,,,,,,22,"{""total"":12,""to_translate"":{""en"":12}}",,,,,,,,,1,1,1,,5683480191779140,,,,pa_اللون,style-3,,1,pa_اكتب,%d8%ab%d9%84%d8%a7%d8%ab%d8%a9-%d9%85%d9%82%d8%b9%d8%af,,1,,,,,,,,,,,12000031114730446,"14:200005536#style 3;351:4112",,
6217,variation,1005004947096285-style-3-مقعدين,"اريكة ثنائية 2 مقعد - style-3, مقعدين",1,0,visible,,,,,taxable,parent,1,98,,0,0,,,,,0,,,"9649,19",,,,https://betak.store/wp-content/uploads/2023/02/jpg_640x640-68.jpg,,,'-2,,,,,,23,"{""total"":11,""to_translate"":{""en"":11}}",,,,,,,,,1,1,1,,6654166427932637,,,,pa_اللون,style-3,,1,pa_اكتب,%d9%85%d9%82%d8%b9%d8%af%d9%8a%d9%86,,1,,,,,,,,,,,12000031114730445,"14:200005536#style 3;351:4111",,
6218,variation,1005004947096285-style-3-مقعد-واحد,"اريكة ثنائية 2 مقعد - style-3, مقعد-واحد",1,0,visible,,,,,taxable,parent,1,98,,0,0,,,,,0,,,"6771,74",,,,https://betak.store/wp-content/uploads/2023/02/jpg_640x640-68.jpg,,,'-2,,,,,,24,"{""total"":12,""to_translate"":{""en"":12}}",,,,,,,,,1,1,1,,5812906848800973,,,,pa_اللون,style-3,,1,pa_اكتب,%d9%85%d9%82%d8%b9%d8%af-%d9%88%d8%a7%d8%ad%d8%af,,1,,,,,,,,,,,12000031114730444,"14:200005536#style 3;351:4110",,
6219,variation,1005004947096285-style-2-ثلاثة-مقعد,"اريكة ثنائية 2 مقعد - style-2, ثلاثة-مقعد",1,0,visible,,,,,taxable,parent,1,98,,0,0,,,,,0,,,"10779,62",,,,https://betak.store/wp-content/uploads/2023/02/jpg_640x640-67.jpg,,,'-2,,,,,,25,"{""total"":12,""to_translate"":{""en"":12}}",,,,,,,,,1,1,1,,6595907590439186,,,,pa_اللون,style-2,,1,pa_اكتب,%d8%ab%d9%84%d8%a7%d8%ab%d8%a9-%d9%85%d9%82%d8%b9%d8%af,,1,,,,,,,,,,,12000031114730443,"14:200844061#style 2;351:4112",,
6220,variation,1005004947096285-style-2-مقعدين,"اريكة ثنائية 2 مقعد - style-2, مقعدين",1,0,visible,,,,,taxable,parent,1,98,,0,0,,,,,0,,,"9649,19",,,,https://betak.store/wp-content/uploads/2023/02/jpg_640x640-67.jpg,,,'-2,,,,,,26,"{""total"":11,""to_translate"":{""en"":11}}",,,,,,,,,1,1,1,,6187964801259959,,,,pa_اللون,style-2,,1,pa_اكتب,%d9%85%d9%82%d8%b9%d8%af%d9%8a%d9%86,,1,,,,,,,,,,,12000031114730442,"14:200844061#style 2;351:4111",,
6221,variation,1005004947096285-style-2-مقعد-واحد,"اريكة ثنائية 2 مقعد - style-2, مقعد-واحد",1,0,visible,,,,,taxable,parent,1,98,,0,0,,,,,0,,,"6771,74",,,,https://betak.store/wp-content/uploads/2023/02/jpg_640x640-67.jpg,,,'-2,,,,,,27,"{""total"":12,""to_translate"":{""en"":12}}",,,,,,,,,1,1,1,,5697575660367815,,,,pa_اللون,style-2,,1,pa_اكتب,%d9%85%d9%82%d8%b9%d8%af-%d9%88%d8%a7%d8%ad%d8%af,,1,,,,,,,,,,,12000031114730441,"14:200844061#style 2;351:4110",,
6222,variation,1005004947096285-style-1-ثلاثة-مقعد,"اريكة ثنائية 2 مقعد - style-1, ثلاثة-مقعد",1,0,visible,,,,,taxable,parent,1,98,,0,0,,,,,0,,,"10779,62",,,,https://betak.store/wp-content/uploads/2023/02/jpg_640x640-64.jpg,,,'-2,,,,,,28,"{""total"":12,""to_translate"":{""en"":12}}",,,,,,,,,1,1,1,,6074615482597592,,,,pa_اللون,style-1,,1,pa_اكتب,%d8%ab%d9%84%d8%a7%d8%ab%d8%a9-%d9%85%d9%82%d8%b9%d8%af,,1,,,,,,,,,,,12000031114730440,"14:200004889#style 1;351:4112",,
